building_id,hour,kwh_usage
secret_stadium,15,14.248356
secret_stadium,16,15.813932
secret_stadium,17,15.803960
secret_stadium,18,14.657792
secret_stadium,19,12.018429
secret_stadium,20,9.931072
secret_stadium,21,7.157546
secret_stadium,22,5.381436
secret_stadium,23,5.022211
secret_stadium,0,4.636853
secret_warehouse,1,3.439964
secret_warehouse,2,3.967689
secret_warehouse,3,4.232537
secret_warehouse,4,5.150425
secret_warehouse,5,6.300552
secret_warehouse,6,6.781180
secret_warehouse,7,6.393673
secret_warehouse,8,6.032770
secret_warehouse,9,4.972947
secret_warehouse,10,4.578318
secret_warehouse,11,3.620783
secret_warehouse,12,3.939886
secret_warehouse,13,4.270951
secret_warehouse,14,5.133089
secret_warehouse,15,6.805284
secret_warehouse,16,9.091377
secret_warehouse,17,10.118734
secret_warehouse,18,11.196101
secret_warehouse,19,11.554490
secret_warehouse,20,10.389882
secret_warehouse,21,8.940222
secret_warehouse,22,7.127032
secret_warehouse,23,6.283723
secret_warehouse,0,4.380366
secret_market,1,3.977399
secret_market,2,4.560350
secret_market,3,5.673693
secret_market,4,5.224028
secret_market,5,5.104799
secret_market,6,4.113511
secret_market,7,3.274271
secret_market,8,3.183389
secret_market,9,3.584664
secret_market,10,3.569509
secret_market,11,4.438483
secret_market,12,5.883051
secret_market,13,7.197621
secret_market,14,8.914760
secret_market,15,9.039104
secret_market,16,9.636690
secret_market,17,9.101871
secret_market,18,7.143332
secret_market,19,6.114177
secret_market,20,4.627308
secret_market,21,4.081772
secret_market,22,3.325692
secret_market,23,2.942085
secret_market,0,3.045665
secret_hydroelectric_plant,1,3.459676
secret_hydroelectric_plant,2,4.394751
secret_hydroelectric_plant,3,5.075702
secret_hydroelectric_plant,4,6.699133
secret_hydroelectric_plant,5,7.287102
secret_hydroelectric_plant,6,7.103826
secret_hydroelectric_plant,7,6.632070
secret_hydroelectric_plant,8,5.423716
secret_hydroelectric_plant,9,5.070955
secret_hydroelectric_plant,10,4.175078
secret_hydroelectric_plant,11,3.333690
secret_hydroelectric_plant,12,4.400676
secret_hydroelectric_plant,13,5.883837
secret_hydroelectric_plant,14,7.684029
secret_hydroelectric_plant,15,10.849678
secret_hydroelectric_plant,16,12.809210
secret_hydroelectric_plant,17,13.754291
secret_hydroelectric_plant,18,13.923489
secret_hydroelectric_plant,19,13.073640
secret_hydroelectric_plant,20,10.743599
secret_hydroelectric_plant,21,8.496774
secret_hydroelectric_plant,22,6.482790
secret_hydroelectric_plant,23,4.863557
secret_hydroelectric_plant,0,3.450804
secret_windmill,1,5.868552
secret_windmill,2,7.530464
secret_windmill,3,8.019116
secret_windmill,4,9.077386
secret_windmill,5,9.232367
secret_windmill,6,8.537357
secret_windmill,7,7.442262
secret_windmill,8,5.235593
secret_windmill,9,4.795612
secret_windmill,10,4.532508
secret_windmill,11,5.603405
secret_windmill,12,8.025179
secret_windmill,13,10.924015
secret_windmill,14,14.004570
secret_windmill,15,16.093970
secret_windmill,16,17.310056
secret_windmill,17,17.550928
secret_windmill,18,15.905195
secret_windmill,19,13.901996
secret_windmill,20,10.284008
secret_windmill,21,7.766014
secret_windmill,22,5.263285
secret_windmill,23,4.606399
secret_windmill,0,4.818208
secret_opera_house,1,7.709764
secret_opera_house,2,6.095867
secret_opera_house,3,5.707655
secret_opera_house,4,4.252634
secret_opera_house,5,4.569309
secret_opera_house,6,4.705206
secret_opera_house,7,6.439950
secret_opera_house,8,8.610302
secret_opera_house,9,11.317018
secret_opera_house,10,13.649624
secret_opera_house,11,14.869404
secret_opera_house,12,15.196404
secret_opera_house,13,14.470234
secret_opera_house,14,12.778120
secret_opera_house,15,10.386015
secret_opera_house,16,7.921118
secret_opera_house,17,5.748397
secret_opera_house,18,4.372402
secret_opera_house,19,4.526732
secret_opera_house,20,4.897278
secret_opera_house,21,5.935830
secret_opera_house,22,7.258104
secret_opera_house,23,8.005045
secret_opera_house,0,7.827873
secret_gymnaisum,1,1.052752
secret_gymnaisum,2,0.496412
secret_gymnaisum,3,1.269538
secret_gymnaisum,4,0.355308
secret_gymnaisum,5,0.957741
secret_gymnaisum,6,0.783808
secret_gymnaisum,7,0.603786
secret_gymnaisum,8,0.433227
secret_gymnaisum,9,1.012522
secret_gymnaisum,10,0.890839
secret_gymnaisum,11,1.215328
secret_gymnaisum,12,0.816803
secret_gymnaisum,13,1.433414
secret_gymnaisum,14,1.084597
secret_gymnaisum,15,0.604157
secret_gymnaisum,16,0.894264
secret_gymnaisum,17,0.648148
secret_gymnaisum,18,0.884876
secret_gymnaisum,19,1.010389
secret_gymnaisum,20,0.367055
secret_gymnaisum,21,0.990245
secret_gymnaisum,22,0.608785
secret_gymnaisum,23,1.062222
secret_gymnaisum,0,0.701152
secret_school,1,1.613878
secret_school,2,2.655920
secret_school,3,2.340443
secret_school,4,2.674235
secret_school,5,2.604682
secret_school,6,1.980083
secret_school,7,1.919904
secret_school,8,1.687486
secret_school,9,1.313498
secret_school,10,1.577130
secret_school,11,2.203737
secret_school,12,2.612986
secret_school,13,3.557061
secret_school,14,3.931938
secret_school,15,4.529695
secret_school,16,4.856952
secret_school,17,3.860343
secret_school,18,3.615146
secret_school,19,3.211684
secret_school,20,2.005466
secret_school,21,2.079301
secret_school,22,1.412723
secret_school,23,1.544117
secret_school,0,1.776489
secret_taco_truck,1,7.542621
secret_taco_truck,2,5.769313
secret_taco_truck,3,4.570864
secret_taco_truck,4,3.779228
secret_taco_truck,5,4.674746
secret_taco_truck,6,5.291268
secret_taco_truck,7,7.308373
secret_taco_truck,8,10.024014
secret_taco_truck,9,12.174174
secret_taco_truck,10,15.121268
secret_taco_truck,11,15.767987
secret_taco_truck,12,15.233005
secret_taco_truck,13,13.856322
secret_taco_truck,14,11.581595
secret_taco_truck,15,8.900448
secret_taco_truck,16,6.330590
secret_taco_truck,17,5.370298
secret_taco_truck,18,4.169570
secret_taco_truck,19,4.211709
secret_taco_truck,20,5.196037
secret_taco_truck,21,6.665968
secret_taco_truck,22,7.931337
secret_taco_truck,23,8.516888
secret_taco_truck,0,7.894485
secret_base,1,8.310126
secret_base,2,7.609529
secret_base,3,6.081377
secret_base,4,4.689252
secret_base,5,4.651091
secret_base,6,6.407641
secret_base,7,8.354550
secret_base,8,11.141446
secret_base,9,13.925459
secret_base,10,16.031532
secret_base,11,17.025277
secret_base,12,17.945365
secret_base,13,15.888242
secret_base,14,14.062502
secret_base,15,11.526913
secret_base,16,8.774304
secret_base,17,5.971260
secret_base,18,5.083618
secret_base,19,5.202541
secret_base,20,6.138584
secret_base,21,7.342269
secret_base,22,8.958501
secret_base,23,9.138130
secret_base,0,9.030846
secret_houseboat,1,3.608781
secret_houseboat,2,2.619598
secret_houseboat,3,2.153179
secret_houseboat,4,1.763712
secret_houseboat,5,2.006339
secret_houseboat,6,2.336086
secret_houseboat,7,2.993410
secret_houseboat,8,3.708952
secret_houseboat,9,5.224297
secret_houseboat,10,5.123807
secret_houseboat,11,5.743670
secret_houseboat,12,5.895237
secret_houseboat,13,5.143222
secret_houseboat,14,4.550535
secret_houseboat,15,3.500894
secret_houseboat,16,2.772523
secret_houseboat,17,2.119032
secret_houseboat,18,2.432722
secret_houseboat,19,2.308021
secret_houseboat,20,2.892979
secret_houseboat,21,2.785120
secret_houseboat,22,3.012852
secret_houseboat,23,3.698388
secret_houseboat,0,3.409224
secret_hospital,1,2.302602
secret_hospital,2,3.314017
secret_hospital,3,2.529475
secret_hospital,4,3.092043
secret_hospital,5,2.612087
secret_hospital,6,2.492680
secret_hospital,7,1.851730
secret_hospital,8,1.744038
secret_hospital,9,2.113969
secret_hospital,10,2.564579
secret_hospital,11,3.558396
secret_hospital,12,4.067220
secret_hospital,13,4.327944
secret_hospital,14,4.701970
secret_hospital,15,5.462954
secret_hospital,16,5.481960
secret_hospital,17,4.044344
secret_hospital,18,3.785247
secret_hospital,19,2.897044
secret_hospital,20,2.372022
secret_hospital,21,2.209231
secret_hospital,22,1.508123
secret_hospital,23,1.691517
secret_hospital,0,1.857673
secret_aquarium,1,2.984635
secret_aquarium,2,3.200373
secret_aquarium,3,3.137699
secret_aquarium,4,3.021649
secret_aquarium,5,3.429035
secret_aquarium,6,2.998979
secret_aquarium,7,2.869321
secret_aquarium,8,2.876732
secret_aquarium,9,2.280093
secret_aquarium,10,2.692801
secret_aquarium,11,4.049342
secret_aquarium,12,4.482407
secret_aquarium,13,4.845348
secret_aquarium,14,5.369281
secret_aquarium,15,5.441520
secret_aquarium,16,5.785174
secret_aquarium,17,5.121538
secret_aquarium,18,3.920268
secret_aquarium,19,3.869496
secret_aquarium,20,2.975884
secret_aquarium,21,2.068334
secret_aquarium,22,2.067327
secret_aquarium,23,2.898523
secret_aquarium,0,2.548965
bob's_house,1,9.690401
bob's_house,2,8.381621
bob's_house,3,6.886003
bob's_house,4,5.418587
bob's_house,5,4.909932
bob's_house,6,4.850945
bob's_house,7,6.956285
bob's_house,8,8.865173
bob's_house,9,11.915574
bob's_house,10,14.978726
bob's_house,11,17.114389
bob's_house,12,18.615228
bob's_house,13,18.268367
bob's_house,14,16.264235
bob's_house,15,12.648630
bob's_house,16,9.518421
bob's_house,17,7.576082
bob's_house,18,5.845509
bob's_house,19,4.255779
bob's_house,20,4.916757
bob's_house,21,5.876502
bob's_house,22,7.312822
bob's_house,23,8.581295
bob's_house,0,10.060418
bob's_museum,1,5.223537
bob's_museum,2,6.863722
bob's_museum,3,7.625525
bob's_museum,4,7.548900
bob's_museum,5,7.234673
bob's_museum,6,6.027561
bob's_museum,7,5.233249
bob's_museum,8,4.565974
bob's_museum,9,4.193805
bob's_museum,10,4.505105
bob's_museum,11,5.882359
bob's_museum,12,7.680731
bob's_museum,13,9.831109
bob's_museum,14,12.476979
bob's_museum,15,13.751859
bob's_museum,16,14.810081
bob's_museum,17,13.633573
bob's_museum,18,12.756982
bob's_museum,19,10.263087
bob's_museum,20,7.841813
bob's_museum,21,5.952541
bob's_museum,22,4.221922
bob's_museum,23,3.545971
bob's_museum,0,3.821713
bob's_office,1,4.403001
bob's_office,2,5.593723
bob's_office,3,5.891676
bob's_office,4,5.712627
bob's_office,5,4.751745
bob's_office,6,3.847496
bob's_office,7,3.640874
bob's_office,8,2.699908
bob's_office,9,3.229078
bob's_office,10,4.251094
bob's_office,11,5.685908
bob's_office,12,7.204471
bob's_office,13,8.966478
bob's_office,14,9.770412
bob's_office,15,10.788820
bob's_office,16,10.343192
bob's_office,17,9.152995
bob's_office,18,7.811136
bob's_office,19,5.964649
bob's_office,20,4.376159
bob's_office,21,3.586338
bob's_office,22,3.138268
bob's_office,23,3.035521
bob's_office,0,4.014545
bob's_planetarium,1,1.295245
bob's_planetarium,2,1.436967
bob's_planetarium,3,2.358613
bob's_planetarium,4,2.312884
bob's_planetarium,5,2.331776
bob's_planetarium,6,2.745649
bob's_planetarium,7,2.651059
bob's_planetarium,8,2.813674
bob's_planetarium,9,2.346872
bob's_planetarium,10,1.697952
bob's_planetarium,11,1.766265
bob's_planetarium,12,2.045496
bob's_planetarium,13,1.945484
bob's_planetarium,14,2.623070
bob's_planetarium,15,2.533297
bob's_planetarium,16,4.060370
bob's_planetarium,17,4.480562
bob's_planetarium,18,4.197108
bob's_planetarium,19,4.213079
bob's_planetarium,20,4.518603
bob's_planetarium,21,3.858471
bob's_planetarium,22,3.100673
bob's_planetarium,23,2.598847
bob's_planetarium,0,1.780738
bob's_birdhouse,1,7.917944
bob's_birdhouse,2,7.740326
bob's_birdhouse,3,6.975925
bob's_birdhouse,4,5.903624
bob's_birdhouse,5,4.635468
bob's_birdhouse,6,4.106196
bob's_birdhouse,7,4.259555
bob's_birdhouse,8,5.852115
bob's_birdhouse,9,7.529833
bob's_birdhouse,10,9.353192
bob's_birdhouse,11,11.247426
bob's_birdhouse,12,12.851672
bob's_birdhouse,13,14.083163
bob's_birdhouse,14,13.667630
bob's_birdhouse,15,12.072257
bob's_birdhouse,16,9.995228
bob's_birdhouse,17,7.494604
bob's_birdhouse,18,5.618452
bob's_birdhouse,19,4.253167
bob's_birdhouse,20,4.043895
bob's_birdhouse,21,4.959776
bob's_birdhouse,22,5.210622
bob's_birdhouse,23,6.559962
bob's_birdhouse,0,7.139920
bob's_stadium,1,2.015591
bob's_stadium,2,2.243132
bob's_stadium,3,2.755091
bob's_stadium,4,3.028460
bob's_stadium,5,3.339145
bob's_stadium,6,3.853138
bob's_stadium,7,4.334527
bob's_stadium,8,3.643694
bob's_stadium,9,3.539435
bob's_stadium,10,3.152228
bob's_stadium,11,2.048341
bob's_stadium,12,2.098250
bob's_stadium,13,2.431854
bob's_stadium,14,2.990907
bob's_stadium,15,4.132407
bob's_stadium,16,4.800302
bob's_stadium,17,5.595168
bob's_stadium,18,6.845834
bob's_stadium,19,7.043777
bob's_stadium,20,6.174222
bob's_stadium,21,6.241245
bob's_stadium,22,4.418470
bob's_stadium,23,3.426181
bob's_stadium,0,2.949439
bob's_warehouse,1,5.448824
bob's_warehouse,2,6.774133
bob's_warehouse,3,6.704506
bob's_warehouse,4,6.844199
bob's_warehouse,5,5.945365
bob's_warehouse,6,5.325744
bob's_warehouse,7,4.753207
bob's_warehouse,8,3.742503
bob's_warehouse,9,4.201358
bob's_warehouse,10,5.447024
bob's_warehouse,11,6.794433
bob's_warehouse,12,9.274124
bob's_warehouse,13,10.389332
bob's_warehouse,14,12.297933
bob's_warehouse,15,12.647726
bob's_warehouse,16,12.365859
bob's_warehouse,17,11.278505
bob's_warehouse,18,9.468588
bob's_warehouse,19,7.125011
bob's_warehouse,20,5.362743
bob's_warehouse,21,4.340782
bob's_warehouse,22,3.917107
bob's_warehouse,23,4.512883
bob's_warehouse,0,4.402493
bob's_market,1,3.261262
bob's_market,2,4.769055
bob's_market,3,5.230507
bob's_market,4,5.872910
bob's_market,5,6.251412
bob's_market,6,6.452051
bob's_market,7,6.031349
bob's_market,8,5.089279
bob's_market,9,3.474192
bob's_market,10,3.642195
bob's_market,11,3.717621
bob's_market,12,4.260552
bob's_market,13,5.716646
bob's_market,14,8.515585
bob's_market,15,10.020026
bob's_market,16,12.143235
bob's_market,17,12.508411
bob's_market,18,12.572592
bob's_market,19,11.035879
bob's_market,20,9.622276
bob's_market,21,7.064929
bob's_market,22,5.028660
bob's_market,23,3.691044
bob's_market,0,3.328127
bob's_hydroelectric_plant,1,5.220264
bob's_hydroelectric_plant,2,4.867685
bob's_hydroelectric_plant,3,5.204082
bob's_hydroelectric_plant,4,4.375413
bob's_hydroelectric_plant,5,4.005374
bob's_hydroelectric_plant,6,3.004888
bob's_hydroelectric_plant,7,3.308880
bob's_hydroelectric_plant,8,3.288669
bob's_hydroelectric_plant,9,4.395033
bob's_hydroelectric_plant,10,5.038896
bob's_hydroelectric_plant,11,7.090473
bob's_hydroelectric_plant,12,8.805911
bob's_hydroelectric_plant,13,9.238195
bob's_hydroelectric_plant,14,9.123903
bob's_hydroelectric_plant,15,8.937776
bob's_hydroelectric_plant,16,7.582578
bob's_hydroelectric_plant,17,6.471816
bob's_hydroelectric_plant,18,4.776771
bob's_hydroelectric_plant,19,3.495611
bob's_hydroelectric_plant,20,3.465897
bob's_hydroelectric_plant,21,2.845729
bob's_hydroelectric_plant,22,3.268861
bob's_hydroelectric_plant,23,4.212381
bob's_hydroelectric_plant,0,4.529115
bob's_windmill,1,4.501819
bob's_windmill,2,5.390071
bob's_windmill,3,5.870268
bob's_windmill,4,6.491519
bob's_windmill,5,5.714394
bob's_windmill,6,4.997120
bob's_windmill,7,4.152994
bob's_windmill,8,3.733129
bob's_windmill,9,3.579208
bob's_windmill,10,3.806262
bob's_windmill,11,5.051634
bob's_windmill,12,6.589047
bob's_windmill,13,8.532208
bob's_windmill,14,9.526648
bob's_windmill,15,10.673724
bob's_windmill,16,11.273951
bob's_windmill,17,10.184161
bob's_windmill,18,9.300221
bob's_windmill,19,7.644481
bob's_windmill,20,6.286355
bob's_windmill,21,4.329115
bob's_windmill,22,3.337210
bob's_windmill,23,3.470446
bob's_windmill,0,4.281321
bob's_opera_house,1,8.792180
bob's_opera_house,2,8.263804
bob's_opera_house,3,7.642600
bob's_opera_house,4,7.141971
bob's_opera_house,5,5.861813
bob's_opera_house,6,4.130788
bob's_opera_house,7,4.598739
bob's_opera_house,8,4.848060
bob's_opera_house,9,6.816158
bob's_opera_house,10,8.913010
bob's_opera_house,11,11.822027
bob's_opera_house,12,14.138220
bob's_opera_house,13,15.583857
bob's_opera_house,14,16.695544
bob's_opera_house,15,15.184819
bob's_opera_house,16,13.321564
bob's_opera_house,17,10.962269
bob's_opera_house,18,8.051738
bob's_opera_house,19,5.757632
bob's_opera_house,20,4.189945
bob's_opera_house,21,3.886286
bob's_opera_house,22,4.347731
bob's_opera_house,23,5.789855
bob's_opera_house,0,7.326491
bob's_gymnaisum,1,5.055918
bob's_gymnaisum,2,5.696705
bob's_gymnaisum,3,5.331381
bob's_gymnaisum,4,4.418528
bob's_gymnaisum,5,3.695396
bob's_gymnaisum,6,3.518032
bob's_gymnaisum,7,3.291570
bob's_gymnaisum,8,2.755530
bob's_gymnaisum,9,3.861134
bob's_gymnaisum,10,5.382075
bob's_gymnaisum,11,7.018740
bob's_gymnaisum,12,8.221094
bob's_gymnaisum,13,9.965870
bob's_gymnaisum,14,10.486322
bob's_gymnaisum,15,9.564816
bob's_gymnaisum,16,8.789361
bob's_gymnaisum,17,6.952535
bob's_gymnaisum,18,5.858186
bob's_gymnaisum,19,4.189745
bob's_gymnaisum,20,3.554602
bob's_gymnaisum,21,3.149432
bob's_gymnaisum,22,2.988073
bob's_gymnaisum,23,3.592440
bob's_gymnaisum,0,4.494843
bob's_school,1,1.337213
bob's_school,2,1.556613
bob's_school,3,1.833940
bob's_school,4,1.989800
bob's_school,5,1.803431
bob's_school,6,0.873082
bob's_school,7,0.871977
bob's_school,8,1.420812
bob's_school,9,1.203422
bob's_school,10,2.003446
bob's_school,11,2.534223
bob's_school,12,2.654539
bob's_school,13,2.923759
bob's_school,14,3.410176
bob's_school,15,3.259563
bob's_school,16,2.690252
bob's_school,17,2.315581
bob's_school,18,1.745027
bob's_school,19,1.216878
bob's_school,20,1.001884
bob's_school,21,1.246477
bob's_school,22,0.750505
bob's_school,23,1.497757
bob's_school,0,1.260489
bob's_taco_truck,1,9.063150
bob's_taco_truck,2,8.955105
bob's_taco_truck,3,6.944812
bob's_taco_truck,4,5.740687
bob's_taco_truck,5,5.194545
bob's_taco_truck,6,5.159153
bob's_taco_truck,7,6.611128
bob's_taco_truck,8,8.512871
bob's_taco_truck,9,11.138114
bob's_taco_truck,10,14.621470
bob's_taco_truck,11,16.688359
bob's_taco_truck,12,18.380947
bob's_taco_truck,13,17.904506
bob's_taco_truck,14,16.584638
bob's_taco_truck,15,13.498017
bob's_taco_truck,16,10.280223
bob's_taco_truck,17,8.160801
bob's_taco_truck,18,5.872135
bob's_taco_truck,19,4.944214
bob's_taco_truck,20,5.458816
bob's_taco_truck,21,5.688852
bob's_taco_truck,22,7.178926
bob's_taco_truck,23,9.271999
bob's_taco_truck,0,9.991919
bob's_base,1,1.996579
bob's_base,2,1.076295
bob's_base,3,1.858317
bob's_base,4,1.380524
bob's_base,5,0.926317
bob's_base,6,0.690683
bob's_base,7,1.059390
bob's_base,8,1.710697
bob's_base,9,1.524860
bob's_base,10,1.557027
bob's_base,11,2.168502
bob's_base,12,2.382187
bob's_base,13,2.164396
bob's_base,14,2.106957
bob's_base,15,2.374618
bob's_base,16,2.134406
bob's_base,17,2.020954
bob's_base,18,1.609838
bob's_base,19,1.441597
bob's_base,20,1.433200
bob's_base,21,1.429375
bob's_base,22,1.823641
bob's_base,23,1.472614
bob's_base,0,1.469657
bob's_houseboat,1,5.769202
bob's_houseboat,2,5.547947
bob's_houseboat,3,5.006111
bob's_houseboat,4,4.406250
bob's_houseboat,5,3.213280
bob's_houseboat,6,3.034113
bob's_houseboat,7,3.096335
bob's_houseboat,8,4.106407
bob's_houseboat,9,5.725410
bob's_houseboat,10,7.299510
bob's_houseboat,11,7.991038
bob's_houseboat,12,9.608383
bob's_houseboat,13,10.026036
bob's_houseboat,14,9.691378
bob's_houseboat,15,7.909934
bob's_houseboat,16,7.226462
bob's_houseboat,17,5.900489
bob's_houseboat,18,4.357389
bob's_houseboat,19,3.457780
bob's_houseboat,20,3.646741
bob's_houseboat,21,3.151940
bob's_houseboat,22,3.614183
bob's_houseboat,23,4.944171
bob's_houseboat,0,5.181255
bob's_hospital,1,7.979571
bob's_hospital,2,9.535547
bob's_hospital,3,9.657788
bob's_hospital,4,9.386912
bob's_hospital,5,7.592903
bob's_hospital,6,6.635592
bob's_hospital,7,5.368793
bob's_hospital,8,4.082899
bob's_hospital,9,5.103407
bob's_hospital,10,6.664780
bob's_hospital,11,9.514596
bob's_hospital,12,13.502597
bob's_hospital,13,15.947988
bob's_hospital,14,17.827031
bob's_hospital,15,19.089194
